Geneid	./SRR15174659	./SRR15174661	./SRR15174663	./SRR15174670	./SRR15174671	./SRR15174672
AF52_01340	2127	1138	1462	3087	2497	3878
AF52_01341	913	643	808	1837	1711	2644
AF52_01342	1766	515	1350	2876	2331	4206
AF52_01343	8078	4686	6744	20149	17882	27459
AF52_01344	896	554	809	2583	1805	3260
AF52_01345	480	169	381	955	874	1750
AF52_01346	797	625	1047	431	374	766
AF52_01347	1350	861	1068	1377	1063	1453
AF52_01348	1195	436	971	615	466	805
AF52_01349	1000	402	788	1165	1080	1598
AF52_01350	15115	7776	11920	6133	4605	7730
AF52_01351	1243	534	1057	1586	1574	1898
AF52_01352	803	486	800	1198	1062	1348
AF52_01353	1489	810	826	2141	2332	3510
AF52_01354	1059	640	776	1091	738	1523
AF52_01355	720	421	454	387	245	565
AF52_01356	1026	550	891	1190	864	1393
AF52_01357	556	488	674	214	209	462
AF52_01358	668	576	831	193	303	487
AF52_01359	711	482	739	404	477	547
AF52_01360	1850	882	1985	680	449	1003
AF52_01361	645	314	429	710	487	736
AF52_01362	263	121	186	298	219	420
AF52_01363	578	435	607	858	1193	1044
AF52_01364	533	211	356	452	505	499
AF52_01365	1002	449	798	1326	1154	1752
AF52_01366	2919	1791	2158	3766	3532	5312
AF52_01367	2635	1771	2680	2592	1776	2556
AF52_01368	5147	2698	3867	3747	3799	4914
AF52_01369	5914	3423	5381	4899	4593	5909
AF52_01370	9162	5810	7611	8444	7414	9798
AF52_01371	2931	1723	2350	3414	3321	3783
AF52_01372	3065	2035	3117	4920	4190	5505
AF52_01373	1016	495	876	1370	1209	1842
AF52_01374	2623	1209	2177	5050	5403	8390
AF52_01375	143	63	116	167	147	241
AF52_01376	217	139	203	352	369	465
AF52_01377	5509	2770	3990	4096	2905	5648
AF52_01378	6276	3684	5431	1242	1305	2106
AF52_01379	6436	3496	5144	1978	1571	2359
AF52_01380	59366	41645	50128	31248	30336	40173
AF52_01381	1055	476	855	1233	1215	1804
AF52_01382	1148	593	1283	796	954	1066
AF52_01383	56	57	69	23	44	38
AF52_01384	323	269	194	224	104	234
AF52_01385	114	41	51	90	66	132
AF52_01386	262	118	203	333	254	494
AF52_01387	3788	2034	3056	3287	2936	3261
AF52_01388	1543	1073	1437	1005	1098	1302
AF52_01389	2548	1660	2108	1948	1804	1987
AF52_01390	2806	2329	2364	2891	2525	3492
AF52_01391	2189	1103	2085	2121	2167	2181
AF52_01392	2409	1529	2092	1924	2126	3280
AF52_01393	3163	1824	2444	3764	3394	3866
AF52_01394	1896	1040	1822	2564	2586	3307
AF52_01395	1010	453	818	1350	1167	1817
AF52_01396	8720	7204	8671	6042	5578	6785
AF52_01397	5678	3270	4796	5089	4917	5765
AF52_01398	3454	2403	2900	5234	4886	6484
AF52_01399	1559	766	1214	2205	1906	2846
AF52_01400	5395	2640	4572	5222	4547	7386
AF52_01401	3312	2014	2943	3327	2568	4474
AF52_01402	1442	830	1244	2221	1843	2740
AF52_01403	4058	2296	3523	1704	1397	2634
AF52_01404	1586	1164	1524	1161	1218	2107
AF52_01405	2164	901	1815	2832	2161	4522
AF52_01406	312	238	471	539	466	618
AF52_01407	1350	538	1213	318	303	326
AF52_01408	1349	450	1010	1067	680	1159
AF52_01409	462	323	567	638	547	936
AF52_01410	186	80	141	255	132	265
AF52_01411	480	358	795	961	852	1247
AF52_01412	454	251	511	565	365	614
AF52_01413	712	512	654	1544	1102	2156
AF52_01414	1176	502	873	393	391	807
AF52_01415	1067	764	759	461	390	658
AF52_01416	550	394	515	319	244	313
AF52_01417	249	107	347	146	203	142
AF52_01418	665	372	540	436	301	681
AF52_01419	1935	1083	1813	3003	2444	3792
AF52_01420	848	563	692	3235	2495	4368
AF52_01421	329	152	198	466	538	717
AF52_01422	157	84	83	144	162	223
AF52_01423	42	48	67	78	31	78
AF52_01424	17	4	0	78	50	73
AF52_01425	24	52	16	106	90	93
AF52_01426	57	50	6	102	127	174
AF52_01427	33	38	30	62	36	113
AF52_01428	124	25	95	152	134	242
AF52_01429	120	37	41	262	145	518
AF52_01430	8	2	13	72	76	40
AF52_01431	653	446	893	1199	915	1322
AF52_01432	713	419	520	1328	1205	1585
AF52_01433	53	82	29	1141	769	1476
AF52_01434	255	176	276	1200	942	1715
AF52_01435	677	403	516	305	261	516
AF52_01436	1093	469	854	734	422	733
AF52_01437	695	580	681	385	334	516
AF52_01438	1703	813	1971	1766	1437	2681
AF52_01439	521	220	387	812	654	812
AF52_01440	857	390	715	1179	1051	1727
AF52_01441	382	98	262	573	455	551
AF52_01442	570	313	497	417	343	771
AF52_01443	721	489	571	575	659	793
AF52_01444	759	379	554	1193	1065	1684
AF52_01445	1971	1154	1489	1375	1169	1980
AF52_01446	3257	1894	3109	3879	3229	4835
AF52_01447	6359	3735	5733	6721	5110	7821
AF52_01448	1809	1057	1721	970	1044	1586
AF52_01449	287	305	305	293	408	350
AF52_01450	814	632	844	2348	2431	3181
AF52_01451	1272	667	854	1255	1147	1610
AF52_01452	3952	2067	3502	3998	3188	4806
AF52_01453	580	226	389	709	396	791
AF52_01454	499	247	377	459	242	585
AF52_01455	285	135	306	157	120	297
AF52_01456	2327	1323	2071	2531	2171	3196
AF52_01457	1259	481	1208	1147	870	1557
AF52_01458	1372	724	1007	689	773	1312
AF52_01459	1907	849	1994	1306	1005	1624
AF52_01460	149	75	74	151	117	234
AF52_01461	827	285	772	585	589	769
AF52_01462	998	494	816	970	865	1625
AF52_01463	140	56	123	385	244	383
AF52_01464	45	91	112	237	161	393
AF52_01465	483	186	179	920	934	1540
AF52_01466	66	46	36	407	544	499
AF52_01467	1960	728	1303	1199	874	1593
AF52_01468	208	101	191	190	168	332
AF52_01469	251	205	184	233	74	252
AF52_01470	616	339	356	1361	1261	2193
AF52_01471	2882	1503	2294	3215	3215	5043
AF52_01472	439	262	130	683	690	1031
AF52_01473	342	242	308	4126	3366	5374
AF52_01474	238	83	91	7965	7402	10223
AF52_01475	849	375	413	4089	3646	5970
AF52_01476	5585	2793	4831	3282	2859	4120
AF52_01477	4288	2212	3625	4819	4106	6595
AF52_01478	1478	816	1117	989	1173	1691
AF52_01479	1241	400	1007	286	311	509
AF52_01480	2169	1352	2223	1153	1014	1494
AF52_01481	1456	600	1022	1432	1340	2317
AF52_01482	760	334	724	904	832	1079
AF52_01483	1915	1071	1689	2607	2385	3191
AF52_01484	10175	6707	9902	37248	32988	49185
AF52_01485	5192	3430	4788	36201	31829	49998
AF52_01486	5705	3343	4897	75596	64821	96846
AF52_01487	1452	806	1333	1906	1676	2783
AF52_01488	617	443	853	884	694	951
AF52_01489	2019	1083	2099	3708	3714	5230
AF52_01490	709	420	602	2360	2329	3193
AF52_01491	262	249	501	4480	3330	6266
AF52_01492	667	356	576	1361	1176	2186
AF52_01493	8404	4485	7119	23573	19363	32173
AF52_01494	10149	5778	8118	21894	20742	31983
AF52_01495	1273	900	1184	1051	831	1597
AF52_01496	1037	657	1209	1060	1024	1889
AF52_01497	542	397	326	389	390	394
AF52_01498	962	268	774	1304	1398	1280
AF52_01499	10320	4823	8003	15040	13342	22673
AF52_01500	6393	3074	5267	20079	15720	26907
AF52_01501	4470	1862	3941	1827	1513	2441
AF52_01502	1010	675	1341	2551	1857	2754
AF52_01503	955	384	687	970	744	1196
AF52_01504	10805	6475	9720	24699	22567	34781
AF52_01505	7314	3592	6314	6095	5662	9336
AF52_01506	291	120	178	185	420	380
AF52_01507	81	58	148	108	75	159
AF52_01508	193	207	296	663	729	1076
AF52_01509	2291	1129	1622	1882	1877	2719
AF52_01510	2398	1441	1930	2883	2675	3919
AF52_01511	1239	546	1147	1731	1711	3093
AF52_01512	8555	4323	7093	5990	4248	7675
AF52_01513	3696	2800	3767	3535	3506	3488
AF52_01514	3480	1720	2392	2886	2649	3483
AF52_01515	22820	12078	19549	67390	58717	90099
AF52_01516	7200	3267	6283	19101	13991	25353
AF52_01517	1710	848	1524	1758	1818	2463
AF52_01518	7421	3339	6469	6446	4927	8711
AF52_01519	3907	1432	3315	1117	846	1634
AF52_01520	1846	904	1809	1076	1064	1662
AF52_01521	512	294	305	611	566	662
AF52_01522	1498	847	1094	1993	1825	2647
AF52_01523	1315	702	1005	3854	3163	5282
AF52_01524	110697	56182	90918	54367	47716	75422
AF52_01525	7324	3397	5689	4616	4919	7295
AF52_01526	5353	2533	4165	4528	4055	6223
AF52_01527	4734	2338	3850	2521	2316	3107
AF52_01528	14317	9416	13023	8643	8247	12261
AF52_01529	2898	1550	2541	2997	2494	4054
AF52_01530	10179	5426	8171	1574	1251	1913
AF52_01531	4157	2080	3219	1235	990	1451
AF52_01532	1402	766	1145	922	657	995
AF52_01533	3007	1138	2055	6962	7063	10054
AF52_01534	1269	773	684	53881	46741	72219
AF52_01535	116	26	57	279	472	531
AF52_01536	54	49	29	131	55	230
AF52_01537	36	53	46	146	72	175
AF52_01538	101	152	20	99	91	312
AF52_01539	63	13	19	165	98	146
AF52_01540	27	34	8	153	242	274
AF52_01541	252	96	92	316	307	420
AF52_01542	1874	1044	1578	2489	2526	3410
AF52_01543	4096	1533	2863	6773	5037	8008
AF52_01544	1128	386	870	1874	1637	2627
AF52_01545	430	306	621	779	657	787
AF52_01546	724	427	613	774	733	1195
AF52_01547	296	106	234	146	86	220
AF52_01548	219	112	148	37	48	156
AF52_01549	194	58	190	284	233	185
AF52_01550	573	240	432	362	313	563
AF52_01551	864	383	773	1452	1441	2047
AF52_01552	682	492	565	1570	1183	1799
AF52_01553	499	249	385	549	502	819
AF52_01554	3288	1636	2854	170	167	195
AF52_01555	3065	1631	2539	141	280	285
AF52_01556	5036	2822	4064	698	820	1054
AF52_01557	522	326	492	64	69	53
AF52_01558	1267	694	1061	140	107	29
AF52_01559	936	499	706	51	53	86
AF52_01560	2538	1070	1916	305	200	246
AF52_01561	5378	3421	5101	573	532	567
AF52_01562	2805	1776	2493	444	564	861
AF52_01563	1012	609	1028	298	256	439
AF52_01564	4383	1952	3150	4695	4380	6921
AF52_01565	1619	985	1218	5798	6176	7830
AF52_01566	1461	866	1446	5505	4514	7306
AF52_01567	521	235	539	1923	1248	2430
AF52_01568	3723	1284	3095	2164	1715	2864
AF52_01569	1345	666	1085	645	461	609
AF52_01570	3016	1419	2083	1613	1453	1721
AF52_01571	2119	769	1592	1398	1362	1870
AF52_01572	919	469	504	1657	1729	2054
AF52_01573	577	531	659	2202	1925	3012
AF52_01574	25151	13464	20180	6573	4884	8394
AF52_01575	35020	18311	31110	2951	2653	3688
AF52_01576	2038	1032	1921	1607	1082	1974
AF52_01577	759	569	496	905	1337	2179
AF52_01578	412	318	370	820	708	1290
AF52_01579	192	120	143	352	218	323
AF52_01580	687	445	665	1286	1006	1380
AF52_01581	3531	1953	2927	3755	3394	4769
AF52_01582	756	534	723	766	557	1000
AF52_01583	1045	631	878	589	564	737
AF52_01584	458	284	385	391	407	233
AF52_01585	422	372	877	523	330	626
AF52_01586	1505	938	1232	1930	1837	3268
AF52_01587	1200	678	1055	2375	1713	3622
AF52_01588	2920	1464	2317	1527	1472	2429
AF52_01589	28654	14897	24222	22503	19676	30806
AF52_01590	31390	18722	29468	36584	32853	46834
AF52_01591	2675	1385	2605	4149	3768	4935
AF52_01592	3478	1732	2832	1814	1853	2409
AF52_01593	12177	7313	10406	7289	7681	10248
AF52_01594	1326	698	1038	713	463	1009
AF52_01595	1592	809	1399	916	782	1178
AF52_01596	1266	836	1184	769	1113	1462
AF52_01597	3341	1589	2499	3654	3388	4690
AF52_01598	3364	1620	2516	2512	2447	3050
AF52_01599	4823	1976	2994	3552	3554	4834
AF52_01600	13584	7228	11787	17952	16357	24568
AF52_01601	5087	2571	4206	3652	3469	4955
AF52_01602	2481	1473	2304	328	321	447
AF52_01603	1535	602	1008	334	176	323
AF52_01604	1620	661	1426	404	579	441
AF52_01605	1873	1212	1688	499	663	851
AF52_01606	3125	1551	2302	2149	1801	2820
AF52_01607	2444	1393	2210	3727	3445	5688
AF52_01608	3549	1610	3213	4485	3264	6365
AF52_01609	3788	1820	3841	5675	4760	7490
AF52_01610	568	252	349	1486	1207	1945
AF52_01611	281	216	241	5056	4900	8097
AF52_01612	1955	927	1358	2226	1936	3392
AF52_01613	2303	958	1833	3695	2893	4614
AF52_01614	3808	2206	3314	3900	3311	4988
AF52_01615	344	196	395	684	639	1230
AF52_01616	1903	804	1312	2364	2044	1919
AF52_01617	2829	1174	1825	2328	1664	2887
AF52_01618	407	237	263	959	735	1502
AF52_01619	566	292	534	683	608	869
AF52_01620	20	16	75	50	82	108
AF52_01621	268	174	220	452	327	564
AF52_01622	1914	1589	1884	4540	4338	5949
AF52_01623	1448	851	1044	1567	1234	2162
AF52_01624	1389	711	855	1429	1038	2082
AF52_01625	2713	1509	2174	4876	3851	5903
AF52_01626	1066	703	727	1655	1180	2263
AF52_01627	576	406	574	701	481	923
AF52_01628	903	424	750	1205	818	1286
AF52_01629	463	291	547	1134	500	1441
AF52_01630	555	331	399	931	954	1330
AF52_01631	4410	2556	3775	3751	3119	5261
AF52_01632	1511	1096	963	2025	1544	1945
AF52_01633	31157	22408	29918	31476	32610	40947
AF52_01634	703	511	622	359	312	398
AF52_01635	651	317	480	366	357	677
AF52_01636	3910	2651	4081	3637	3338	5163
AF52_01637	22447	14533	21169	13900	14121	17118
AF52_01638	18625	11915	18008	12511	12240	15235
AF52_01639	23574	14563	22231	13594	14274	16774
AF52_01640	18341	12614	18032	17371	15252	22189
AF52_01641	3898	1761	2527	3582	3088	4566
AF52_01642	3062	1926	3312	2981	2162	4178
AF52_01643	2039	840	1528	392	278	432
AF52_01644	3593	2243	3143	2367	2642	3772
AF52_01645	7249	4718	6414	13545	11975	20274
AF52_01646	1489	1200	1396	3765	2590	5091
AF52_01647	2026	1163	1441	2542	2165	3311
AF52_01648	6414	3674	4743	20251	18105	26140
AF52_01649	28950	16188	22067	42109	38109	59858
AF52_01650	8471	7140	6969	7382	5703	8863
AF52_01651	3019	3977	2803	1890	1511	1904
AF52_01652	870	504	784	1127	1160	1624
AF52_01653	572	435	430	1008	1079	1710
AF52_01654	787	482	820	893	743	1041
AF52_01655	1521	718	1056	1573	1313	2231
AF52_01656	1064	668	931	311	300	455
AF52_01657	326	153	308	105	91	219
AF52_01658	466	148	149	166	226	233
AF52_01659	317	91	399	609	385	551
AF52_01660	3203	1600	2723	5373	4428	7633
AF52_01661	1136	525	787	2455	2346	3287
AF52_01662	826	370	725	1192	1110	2002
AF52_01663	580	216	298	822	653	928
AF52_01664	2304	1319	2364	3966	3001	5609
AF52_01665	3016	1657	2686	1096	870	1367
AF52_01666	2282	1181	2050	468	443	707
AF52_01667	148	27	113	186	121	297
AF52_01668	37	3	6	53	24	167
AF52_01669	78	15	48	41	26	152
AF52_01670	82	18	128	127	135	197
AF52_01671	54	41	86	283	230	283
AF52_01672	103	102	38	252	129	305
AF52_01673	59	51	18	27	107	114
AF52_01674	28	0	34	15	0	13
AF52_01675	0	32	55	150	33	114
AF52_01676	0	5	0	27	16	9
AF52_01677	0	0	0	0	3	0
AF52_01678	68	52	107	65	62	138
AF52_01679	18	38	29	98	40	147
AF52_01680	5	8	9	66	22	24
AF52_01681	42	42	31	16	28	31
AF52_01682	19	22	10	380	282	369
AF52_01683	1555	740	1661	3230	2759	4595
AF52_01684	191	66	103	375	435	478
AF52_01685	445	359	468	388	251	637
AF52_01686	963	429	887	594	656	927
AF52_01687	573	227	437	585	529	934
AF52_01688	321	208	198	403	336	552
AF52_01689	1402	732	1275	2028	1879	3044
AF52_01690	109	116	73	980	903	1561
AF52_01691	2116	998	1599	3733	3468	4927
AF52_01692	910	501	619	901	520	904
AF52_01693	1671	797	1338	1080	1019	1511
AF52_01694	3261	1629	3209	1638	1708	2468
AF52_01695	5827	3245	5227	3286	2937	4455
AF52_01696	13538	7296	10767	6892	7010	10522
AF52_01697	13649	6563	11734	22871	21092	30143
AF52_01698	6508	4685	6148	11996	10163	17618
AF52_01699	3481	2030	2991	3195	2656	4456
AF52_01700	4899	3446	4494	4161	3880	6317
AF52_01701	2428	1245	2088	2184	2329	3176
AF52_01702	1859	922	1624	6075	4620	8479
AF52_01703	2948	1241	2579	1519	1329	1990
AF52_01704	2905	1088	2320	1766	1088	2014
AF52_01705	5302	2274	4576	4209	3585	5975
AF52_01706	1783	856	1610	1130	848	1610
AF52_01707	2406	1700	2391	4884	4243	6488
AF52_01708	535	127	306	891	888	1299
AF52_01709	129	93	82	850	918	1341
AF52_01710	18692	11818	15741	16592	16446	23052
AF52_01711	18996	9339	15513	9203	7942	12559
AF52_01712	5838	3050	5123	5374	5193	7399
AF52_01713	4921	2622	4796	2166	2233	3460
AF52_01714	1551	881	1090	1331	1100	1782
AF52_01715	1010	433	971	1467	1669	2891
AF52_01716	1176	766	1197	1237	902	1749
AF52_01717	120	77	65	742	623	607
AF52_01718	213	186	164	884	772	1136
AF52_01719	615	375	526	1205	1075	1649
AF52_01720	9784	4782	8326	2066	2401	2886
AF52_01721	20449	9975	14819	14907	12162	21609
AF52_01722	7759	4145	5771	6649	5992	8255
AF52_01723	1162	710	1014	767	681	1360
AF52_01724	722	406	740	475	402	617
AF52_01725	65	17	69	143	130	185
AF52_01726	374	275	267	585	556	538
AF52_01727	6985	3627	5909	5869	5175	7265
AF52_01728	7441	4671	6453	6135	5792	8430
AF52_01729	4139	2654	3395	3487	3631	6036
AF52_01730	7009	4003	6414	3982	4548	6327
AF52_01731	6501	3811	5776	2153	2163	2964
AF52_01732	6973	4635	6047	5731	5562	9933
AF52_01733	5754	2390	4849	6368	4723	8083
AF52_01734	6867	3909	5994	11629	10377	18556
AF52_01735	1798	1205	1769	973	927	1441
AF52_01736	3650	2699	3147	1641	1387	2018
AF52_01737	1500	747	1396	2442	2592	4124
AF52_01738	1456	631	1235	867	680	802
AF52_01739	3790	2336	3237	1589	1200	1905
AF52_01740	3334	2078	2880	3155	3054	4761
AF52_01741	3318	1871	3080	682	828	1213
AF52_01742	2729	1435	2470	668	627	893
AF52_01743	7090	4093	6060	2704	2593	4951
AF52_01744	3384	1674	1928	2754	2892	3957
AF52_01745	4037	2394	3438	9218	7754	11900
AF52_01746	2491	1072	1512	3710	3478	4406
AF52_01747	4889	2846	3914	27143	24471	39422
AF52_01748	3389	1824	2211	21365	21354	31626
