"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AF52_00651",4270.98476436038,3.61153408855884,0.134962703281675,26.75949725919,9.57375444220592e-158,8.27868656856934e-156
"AF52_02604",6211.98906151412,3.56414791028856,0.134417519995313,26.5155011817866,6.42277187740908e-155,5.45476840159957e-153
"AF52_01561",3203.2314066952,3.85329483775959,0.146207841231481,26.3549123309941,4.5083743495231e-153,3.76172428181261e-151
"AF52_02393",4598.88559531434,-3.06430139734089,0.116457156067524,-26.3126930178868,1.37265284035836e-152,1.12557532909385e-150
"AF52_02028",5654.76223992023,-2.74656372939226,0.10472109469144,-26.2274161427074,1.29385372043457e-151,1.04297767701471e-149
"AF52_02159",20079.7160765845,-2.1023401715923,0.0802924158741705,-26.1835460884246,4.09157615404436e-151,3.24325603143916e-149
"AF52_03815",34037.3334219847,2.04881051436335,0.0792065185753994,25.8666906614892,1.57921727625111e-147,1.23127169931972e-145
"AF52_03294",2293.43273583465,3.711177650249,0.144515335453965,25.680164936068,1.94717965877369e-145,1.49367523502059e-143
"AF52_02811",5247.48257436691,-3.1816768451543,0.124734528132044,-25.5075871356661,1.62396252710463e-143,1.22596282204914e-141
"AF52_03572",4506.37013449584,2.79754136562606,0.110772349906475,25.2548706241949,1.00129658059178e-140,7.44088521452265e-139
"AF52_02160",15802.5267491527,-2.95614791773436,0.117393677300266,-25.1814917610359,6.38963975388532e-140,4.67525025684286e-138
"AF52_02558",3303.42124215663,2.94391442165438,0.117326618283872,25.091615736606,6.14003597756219e-139,4.42454713777057e-137
"AF52_03995",5910.07826382307,3.55592960481512,0.142095028945892,25.0250105946295,3.26711594806646e-138,2.31916469388121e-136
"AF52_04035",11949.9140210652,-2.12813372483759,0.0852410123182715,-24.9660775600787,1.42865872179734e-137,9.99220717774727e-136
"AF52_02608",8003.82415138301,2.33128456654733,0.0942181695891357,24.7434712085104,3.64488232887313e-135,2.51232758784357e-133
"AF52_02013",5071.20385502048,-2.93884774034744,0.11889171168015,-24.7186931604931,6.73360508018029e-135,4.57500368019107e-133
"AF52_03293",9150.97066333449,2.27478284354071,0.0921090954351703,24.6966147348802,1.16290636980084e-134,7.78983478137011e-133
"AF52_04391",18420.9103508239,2.39450681414713,0.0972876106612134,24.6126592879906,9.24615307229303e-134,6.10759777942023e-132
"AF52_01209",3204.57087869591,-3.08639004705746,0.125445100184496,-24.6035121540674,1.15845409375724e-133,7.54740776699925e-132
"AF52_02391",4326.25794479847,2.56242079679238,0.104162228645117,24.6002877446354,1.254257382862e-133,8.06114609850228e-132
"AF52_00966",11928.3068312336,2.2766856296658,0.0929687477175642,24.4887199791298,1.94811959924108e-132,1.23536757519874e-130
"AF52_01485",17136.5871810523,-2.29418710605155,0.0938089283730855,-24.455956867212,4.34918690635352e-132,2.72167538508123e-130
"AF52_01747",13443.4795025634,-2.13438995296962,0.0875254776040895,-24.3859275195763,2.41197165215756e-131,1.48978404904693e-129
"AF52_03838",2613.25653843688,-3.81623484742688,0.15653357669605,-24.3796566077135,2.81117682307966e-131,1.71409704750857e-129
"AF52_03477",7757.2304850846,2.12884394866192,0.0873687458445163,24.3661955781129,3.90492401178025e-131,2.35086311392745e-129
"AF52_01321",2671.48946053068,-3.10553402360232,0.129159232325816,-24.0442279477811,9.59300770876033e-128,5.70304308285802e-126
"AF52_01611",2326.07571310231,-3.74389619762142,0.156642471971426,-23.9009008891558,2.99738311680621e-126,1.75994495105313e-124
"AF52_02306",4318.66104056395,-2.5724698937652,0.10798434383756,-23.8226191162947,1.94714581070203e-125,1.12934457020717e-123
"AF52_02463",3956.50944673391,-4.03926237015094,0.170557372145174,-23.6827193063975,5.43382118856999e-124,3.11364500877577e-122
"AF52_03092",7930.89191957265,2.31090244323274,0.0983870298483216,23.4878768755937,5.42555945007083e-122,3.07190008863534e-120
"AF52_00968",12700.0224002451,-2.463968844333,0.105141870404212,-23.4347062198952,1.89315800137077e-121,1.05927758288463e-119
"AF52_01602",1472.32436899876,3.33045046858182,0.143411404073518,23.2230518214193,2.66385857070375e-119,1.47317573979849e-117
"AF52_01208",4771.20343729092,2.90663981048829,0.125237730283523,23.2089786672755,3.69544942503725e-119,2.02017901902036e-117
"AF52_00346",3500.52137580242,-3.21702276398977,0.138658249265541,-23.2010917563869,4.43912307343248e-119,2.39914424286873e-117
"AF52_02603",12772.474260985,2.40492042915059,0.103846714954797,23.1583678905723,1.19726020459957e-118,6.32685503675062e-117
"AF52_03793",7148.17432653022,2.8532685330751,0.123206153165261,23.1584905442824,1.19385795184344e-118,6.32685503675062e-117
"AF52_04638",3300.82715160001,-2.83188119855367,0.122466563254846,-23.1237092255188,2.67397321136472e-118,1.39751830695062e-116
"AF52_01767",23706.7541655096,2.08264460194469,0.0901519012534379,23.1015050485724,4.47147803665895e-118,2.31155973286413e-116
"AF52_01039",14216.8165483217,-2.56836836629406,0.11170118566014,-22.9932059459828,5.45113202014066e-117,2.78769719223537e-115
"AF52_04051",2862.8102603598,-4.14419835292713,0.180349117456277,-22.9787559339282,7.60341346099078e-117,3.84700366175236e-115
"AF52_03295",1525.82641220862,3.99334272641096,0.174267186373858,22.9150582476496,3.28853610042099e-116,1.64634502037918e-114
"AF52_03983",4635.73435173308,2.4337629854641,0.106277012869406,22.9001824548337,4.62676748038054e-116,2.29217772257186e-114
"AF52_02656",5783.18756197838,-2.23106234608401,0.0975251842279031,-22.8767816615483,7.91283092602903e-116,3.87973442105093e-114
"AF52_02738",1792.40789850852,4.22887261461541,0.185341294358767,22.8166778981781,3.13207496217015e-115,1.52001515511033e-113
"AF52_02539",4298.13157225479,-2.96330831494764,0.129928206105778,-22.807274907922,3.88299642521173e-115,1.86540717154616e-113
"AF52_01556",2856.24896048413,3.01941426533323,0.132667319445409,22.7592920242553,1.16105340061242e-114,5.52196997331268e-113
"AF52_01795",4174.9121783287,-2.83387818563076,0.124996674131473,-22.6716287078972,8.53764036939383e-114,4.02029877196407e-112
"AF52_04049",5419.59209360375,-2.67354154842421,0.118166903476862,-22.6251299624494,2.45239707228932e-113,1.14349024272628e-111
"AF52_02169",2292.78013421703,3.90636599335334,0.173114608073281,22.5652013820794,9.52389716660182e-113,4.39763640042313e-111
"AF52_01778",5043.87308830591,2.23336629908876,0.0994221340955122,22.4634717350084,9.45076170494846e-112,4.32190602583989e-110
"AF52_03396",1612.49393916936,3.18191385101571,0.142133799561388,22.3867500962811,5.29842324358885e-111,2.39993342347701e-109
"AF52_01844",2839.61520331445,4.2306206954043,0.189019483041271,22.3819292452544,5.90344074416451e-111,2.64875133766476e-109
"AF52_02362",3080.20798909264,3.51698759451153,0.158263472608136,22.2223583025987,2.0881234284515e-109,9.28141591188347e-108
"AF52_01748",10568.9036449156,-2.50655701936043,0.112831049065412,-22.2151352852111,2.45242163465181e-109,1.07997382355592e-107
"AF52_01967",2739.78883986641,-2.71720914092526,0.123032419382385,-22.0853101529296,4.37533874952625e-108,1.90909276080246e-106
"AF52_00788",2260.29870789617,-2.99743665917102,0.136580283033398,-21.9463350975635,9.38709399264794e-107,4.05863809354851e-105
"AF52_03751",2349.22531292306,2.811887334789,0.129437412593404,21.7239148902169,1.21932528653798e-104,5.22442438087806e-103
"AF52_04316",4243.06422026007,-2.95434755139908,0.13602217596796,-21.7196021926232,1.33933704323176e-104,5.68739908715201e-103
"AF52_01279",3982.15408097352,-3.37005734363882,0.155196774115233,-21.7147383562016,1.48888353592129e-104,6.26648681136429e-103
"AF52_03201",1855.32692368538,2.99277885010983,0.137839253379124,21.7120941730455,1.57705951897665e-104,6.57938164232714e-103
"AF52_02177",9696.55917123904,2.47297331412195,0.114000941708646,21.692569175807,2.41137206631428e-104,9.97259612816582e-103
"AF52_03794",3335.56779904759,2.67752830247446,0.123745215981777,21.637428818814,7.98325395607462e-104,3.2731341219906e-102
"AF52_03571",1203.77366039255,3.76733458132684,0.174932652253912,21.5359141520282,7.17646882480065e-103,2.91720390861127e-101
"AF52_01378",3852.08295373584,2.56150160635436,0.119421678031691,21.4492180027366,4.64393273561313e-102,1.87174102462509e-100
"AF52_04376",8317.20214984246,2.27977726440763,0.106540668689237,21.3981880577209,1.38902011574558e-101,5.55141148780334e-100
"AF52_01871",7915.71263998029,1.78755424807016,0.0838125644520147,21.3279984899351,6.242221582208e-101,2.47400048708177e-99
"AF52_03096",7939.18095158323,2.15064881156004,0.100899285561152,21.3148071326689,8.27476384229263e-101,3.25246089536725e-99
"AF52_02984",2066.16937030909,-4.05470768356933,0.19117110156743,-21.2098358503163,7.74830268511378e-100,3.02056783363944e-98
"AF52_02164",6904.94782994542,2.08916276178019,0.0989032679574762,21.1232935465635,4.85865949649268e-99,1.87868167197717e-97
"AF52_02460",1643.77574346451,-3.88825721737906,0.184210381180569,-21.1076986674691,6.75843571372361e-99,2.59218711729593e-97
"AF52_01379",3921.27577670695,2.16107160212593,0.102509308838096,21.0817107892039,1.17074403256128e-98,4.45444689508917e-97
"AF52_03067",8268.46082984328,-2.84080444937587,0.135743234764131,-20.9277792319602,2.99110560918924e-97,1.12902367280191e-95
"AF52_03891",2075.17198346376,2.91305487336577,0.139621026910796,20.8640126621252,1.13718443815646e-96,4.25862140777334e-95
"AF52_00806",1852.26590681606,3.99001441452652,0.191805756411688,20.8023705292892,4.11938196913182e-96,1.53060786290554e-94
"AF52_03911",4343.18601350874,-3.26794600084064,0.159164339268026,-20.5318981366646,1.11724275357207e-93,4.1190748340998e-92
"AF52_01473",1746.6627304458,-3.00318061927769,0.146399625986541,-20.5135812270025,1.62850973034171e-93,5.95784021346552e-92
"AF52_02587",1887.60845985373,-3.13837283465421,0.153080522776513,-20.5014509862631,2.08968878925713e-93,7.5866869326007e-92
"AF52_02812",13575.558699175,1.7972847683079,0.0880639514267451,20.408859007456,1.39503365994091e-92,5.02634855051435e-91
"AF52_02416",1715.80796424187,2.695306888492,0.132296136857868,20.3732849084451,2.88651201112756e-92,1.03219933270095e-90
"AF52_00024",2023.94353418549,2.9312646494622,0.143882336556861,20.3726511509896,2.9241134381473e-92,1.03784205312153e-90
"AF52_03470",2993.09755955572,2.83740840406389,0.140094913077275,20.2534720336262,3.31062842943864e-91,1.16632213410446e-89
"AF52_00817",14457.2540908796,-1.8189623110719,0.0905406285002308,-20.090011978073,9.0240308798072e-90,3.15575668120316e-88
"AF52_03517",2911.28145913981,3.4708691043657,0.174101071410121,19.9359433934186,1.98526533895918e-88,6.89191383364224e-87
"AF52_03986",4114.77480727907,2.06063087825098,0.103749514850431,19.861595316582,8.7487032689082e-88,3.01513280774836e-86
"AF52_01905",6606.53437735395,1.91517032585834,0.0965568594906681,19.834637704258,1.49590236681392e-87,5.11835370976045e-86
"AF52_02141",8516.98088446431,2.06378118409443,0.104147266744669,19.8159898824236,2.16704483931483e-87,7.36176089698666e-86
"AF52_01185",4298.38799434797,-2.8242088010596,0.142784215824168,-19.7795588592053,4.46580048349211e-87,1.50633667372259e-85
"AF52_02630",2360.17409645219,2.31193482115324,0.116949187047351,19.7687122033364,5.53713643481804e-87,1.85455076647849e-85
"AF52_02165",2898.8237909712,2.48472263017861,0.126044416812798,19.71307173303,1.66543967259771e-86,5.53904271529701e-85
"AF52_04183",24760.7684747825,2.24191834546956,0.11412440515767,19.6445128662201,6.44117509162972e-86,2.12737699554104e-84
"AF52_03877",4799.59211688469,1.98989631707318,0.101513011406334,19.6023769712442,1.47567206778149e-85,4.8402043823233e-84
"AF52_02937",2339.82012035937,2.77030306665778,0.141360819934737,19.5973896298618,1.62761863122091e-85,5.30202343156619e-84
"AF52_01720",5709.51018949742,2.4143963516036,0.123349628083709,19.573600578391,2.59671376608792e-85,8.40134059286678e-84
"AF52_04078",2540.61028834355,2.42249891111092,0.124028612686697,19.5317746335701,5.8954710442506e-85,1.89451758692269e-83
"AF52_03888",1456.7511420167,2.86770266860065,0.146877779081225,19.5244146973026,6.80926991828733e-85,2.17348239807883e-83
"AF52_02538",1953.12710182183,-4.2277823973037,0.21676894178027,-19.5036353574547,1.02249701816772e-84,3.24199721227046e-83
"AF52_03884",1601.68578822655,3.4499405162059,0.177226426921981,19.46628714534,2.12099000583328e-84,6.68041620380335e-83
"AF52_03314",3820.08621341133,-1.98798613460513,0.102416554989611,-19.4107889569884,6.25591086714659e-84,1.9574415844835e-82
"AF52_03750",1931.40970560663,2.74186486863015,0.141924188675291,19.319221721276,3.70189659305637e-83,1.15073334618145e-81
"AF52_03375",3580.5679141462,-2.46922676654188,0.127917155602032,-19.3033276492169,5.03593275261656e-83,1.55525299814574e-81
"AF52_03469",2324.92164393812,2.70619852123379,0.140785547186581,19.2221330620487,2.41629604639285e-82,7.41413161073833e-81
"AF52_03436",1108.35252600031,-3.5433554876816,0.185332404946679,-19.1189203458566,1.75707040247125e-81,5.35681207317516e-80
"AF52_02022",9268.68350892678,-2.04341929848328,0.106914740700125,-19.1126058493157,1.98314276942435e-81,6.00753312826891e-80
"AF52_01350",9580.58073244416,1.72706495984119,0.0904777935962627,19.0882744947102,3.16037092085406e-81,9.51311651872272e-80
"AF52_02913",19503.2808774518,-1.83622084717746,0.0969117610844903,-18.9473478412655,4.64406772965931e-80,1.38913120265784e-78
"AF52_03887",1370.91686930507,2.64227195932374,0.139473016688231,18.9446820758893,4.88532693087604e-80,1.4521634302029e-78
"AF52_01847",1842.93736945758,2.60834583245042,0.13784191213089,18.9227339647872,7.41087240211928e-80,2.18919932574406e-78
"AF52_01555",1620.90085880978,4.13801494568756,0.218864444029931,18.9067482570246,1.00357545869e-79,2.9462993095862e-78
"AF52_01524",75770.8930494115,1.34579907235033,0.0712712802788796,18.8827683056108,1.58079294955229e-79,4.61242409084092e-78
"AF52_02218",1309.89895401007,-4.05893138443862,0.215871043551777,-18.802574526236,7.19383170857037e-79,2.08621119548541e-77
"AF52_02423",47913.3421945625,1.44247823951696,0.0767707961961967,18.7894135659417,9.21924894019607e-79,2.65737866421652e-77
"AF52_02101",1121.30593643487,3.40636493760499,0.181722926326189,18.7448276696284,2.13361946842264e-78,6.11294830832415e-77
"AF52_00313",2355.89921402411,-2.73306052653276,0.14598303655966,-18.7217678912701,3.29046715610014e-78,9.37093520623488e-77
"AF52_02085",3397.59851577519,-2.4919767293316,0.133364108576349,-18.6855125860566,6.49519852526308e-78,1.83875977298519e-76
"AF52_03883",1240.79065897302,3.05714170714855,0.16378843873018,18.6651862051435,9.50433237683325e-78,2.67471034226147e-76
"AF52_03951",4631.76865166825,-2.45691037857615,0.131792766185471,-18.6422248328756,1.46038671033427e-77,4.08564658491165e-76
"AF52_02170",439.215099255382,5.36039998866882,0.288890075187897,18.5551545347564,7.40940084437172e-77,2.06076669098432e-75
"AF52_03570",5919.32567196679,2.5173262440374,0.135706798888702,18.5497430095742,8.19428237048786e-77,2.26581435779304e-75
"AF52_01731",4326.8251540398,1.95816453874228,0.105922315355092,18.4867988598792,2.63754314239061e-76,7.2509567544565e-75
"AF52_01560",1237.5096791164,3.62862694540147,0.196557315369293,18.4609101858355,4.26100363666766e-76,1.16467432735583e-74
"AF52_03001",1617.20701871014,2.56554840917521,0.139319812331261,18.414813846254,9.99323408631729e-76,2.71587550368714e-74
"AF52_01775",4202.07598226122,2.240962805289,0.121967952021202,18.3733740556655,2.14643932867786e-75,5.80026445863177e-74
"AF52_02653",1793.46488844132,-2.64905402371535,0.144290758062319,-18.3591385844077,2.78997662170984e-75,7.49668294511413e-74
"AF52_01531",2440.10292461601,2.15881675672577,0.117640348670554,18.3509891046943,3.24157340366107e-75,8.66119275719779e-74
"AF52_01742",1667.80663957426,2.4010170253593,0.131679340913437,18.2338171554008,2.78207780959053e-74,7.39193411307965e-73
"AF52_00535",3894.38190334945,-2.80373401211369,0.153784240867069,-18.2316081043521,2.89676760236808e-74,7.65390373159033e-73
"AF52_02097",3691.67381621246,1.90154760383659,0.104310567568724,18.2296736386155,3.00106590471403e-74,7.88567372531487e-73
"AF52_03997",1481.46611083242,3.21745124194899,0.176704516555831,18.2080871766083,4.45232531888525e-74,1.16347578113287e-72
"AF52_00967",242014.192486201,1.35460636179135,0.0747263039595571,18.1275707483737,1.93103373145201e-73,5.01857728239658e-72
"AF52_03203",2338.46384697707,2.44451230530244,0.135024058824919,18.1042721317699,2.94883372366664e-73,7.62209412486878e-72
"AF52_02166",2355.67138605907,2.95915081786909,0.16366466008394,18.0805729004136,4.53347278868738e-73,1.16547008556742e-71
"AF52_01559",477.415428129804,4.31617936429927,0.239109893413053,18.0510279298366,7.74360502912155e-73,1.98003147948936e-71
"AF52_01666",1357.9886337325,2.57997978095911,0.143777472613074,17.9442560372599,5.32185026509705e-72,1.35351443105891e-70
"AF52_01254",6625.29459790743,1.60247743658604,0.0893605208643518,17.9327226507394,6.54925677508785e-72,1.6568226182084e-70
"AF52_01072",1987.28716752956,3.42738598287941,0.191240534718642,17.9218594422039,7.96217115348958e-72,2.00360243417971e-70
"AF52_00616",4565.43350565085,2.06687097238173,0.116242245803053,17.7807212696458,9.96892380540977e-71,2.49537903255415e-69
"AF52_01938",886.161115078957,-3.74589956575063,0.211754264520412,-17.6898423946005,5.02156743880652e-70,1.25039658319182e-68
"AF52_03154",16851.2063248294,1.64891686903595,0.0933744983064047,17.6591778156075,8.64903333978035e-70,2.14243763354142e-68
"AF52_02938",1347.40610089823,2.73617261680068,0.155207687474979,17.6291049838738,1.47280006618347e-69,3.62934565532051e-68
"AF52_02632",7206.43409743361,1.53352740182093,0.0871671106157853,17.5929589840416,2.78925125447972e-69,6.83797884861111e-68
"AF52_02736",1302.782289493,2.97261067532805,0.169118285342975,17.5771098275952,3.68907851984779e-69,8.99756791815185e-68
"AF52_04640",3128.27344866304,2.20430684818315,0.126388104398377,17.4407778222162,4.04530724208033e-68,9.81606185884391e-67
"AF52_03984",1113.33396483805,3.34487664065038,0.192498348101541,17.3761316584701,1.25113558946931e-67,3.02050805254621e-66
"AF52_04003",8469.97127852761,2.14095750057177,0.123695145629492,17.3083388978306,4.06987855518808e-67,9.77593050933056e-66
"AF52_02874",4367.01487094793,2.12788216105715,0.123320344426675,17.2549158125516,1.02771396127424e-66,2.45618472352778e-65
"AF52_00366",1241.20456616967,-3.29223912900785,0.191023069800395,-17.2347723887381,1.45625408139235e-66,3.462972205551e-65
"AF52_02940",2492.57536939304,2.31850287047561,0.134570385871427,17.2289234028858,1.61122289976042e-66,3.81242592600029e-65
"AF52_04199",16390.4694838686,-1.6539403562085,0.0960601460281418,-17.2177580879792,1.95412289683438e-66,4.60089529571501e-65
"AF52_02161",5660.62447862516,-2.44948763643834,0.142353235470755,-17.2071089802631,2.34867909901428e-66,5.50261960340488e-65
"AF52_01782",22240.0214635926,-1.66991505543024,0.0972535658328817,-17.1707334443632,4.39827068441652e-66,1.02540075368064e-64
"AF52_03975",3845.80663235138,-2.44526797789697,0.142542947743733,-17.1546050969363,5.80633979946995e-66,1.34707083347703e-64
"AF52_03985",2222.45407018262,2.2396675194128,0.130751701893154,17.1291653338706,8.993571326408e-66,2.07637986545614e-64
"AF52_03996",2096.30908106048,2.83242828191666,0.165377759398095,17.1270205390707,9.33126557198011e-66,2.14393715267331e-64
"AF52_02968",2794.23174773104,2.28517958878638,0.133605510470663,17.1039321711821,1.38720910758278e-65,3.17190697868448e-64
"AF52_02758",2330.94571460746,-2.17400973033056,0.127306747328205,-17.0769403504263,2.20375914287424e-65,5.01487008780377e-64
"AF52_04383",7496.04814599113,1.73541603391207,0.101880735868248,17.0337995610505,4.61106607446383e-65,1.04429667857857e-63
"AF52_03069",2350.19798427669,2.32312642419705,0.136545954391015,17.01351339597,6.52073662455997e-65,1.46979257755485e-63
"AF52_02357",2056.28307368403,2.39709695684738,0.141235982394304,16.9722822485501,1.31712164752809e-64,2.95482573379414e-63
"AF52_03367",3164.95944708425,-2.89486129253353,0.170758904414108,-16.9529155885961,1.83141995282702e-64,4.08931140640624e-63
"AF52_00432",582.546836472306,-4.06726975756658,0.240774981344665,-16.892410228222,5.11692809336934e-64,1.13720140243292e-62
"AF52_00807",1077.20480330788,3.06213729513177,0.181829265279178,16.8407285286569,1.22716316410277e-63,2.71459907370827e-62
"AF52_02442",2608.13123427873,-1.95296497504404,0.116140658376417,-16.8155149311655,1.87853181968818e-63,4.13624876594305e-62
"AF52_01711",12800.2767326112,1.36430492774826,0.0812049058571689,16.8007697730471,2.40897272394595e-63,5.27975773045482e-62
"AF52_03567",5601.11683281719,1.76583299569366,0.105618491414462,16.7189757403775,9.53437980955131e-63,2.08006928322138e-61
"AF52_00626",1642.3651827571,2.74412132017438,0.164403631039761,16.6913668683553,1.5146298921523e-62,3.28930582971522e-61
"AF52_02142",1257.47342949494,3.28566713905782,0.1968869817794,16.6880872943607,1.60015648044131e-62,3.45924737317222e-61
"AF52_03890",1307.42711453532,3.25378878378027,0.195032796534391,16.6832904085776,1.73399192999378e-62,3.73161340228525e-61
"AF52_01942",970.389259407909,-4.61571932962072,0.277305596016235,-16.6448834640556,3.29607165864036e-62,7.06131387769979e-61
"AF52_03690",3899.51319313149,-2.18720268101067,0.131548907133294,-16.6265363101379,4.47740810290425e-62,9.54912687776351e-61
"AF52_00564",1650.9051727944,-2.81029715764513,0.169038562004449,-16.6251837706189,4.57960264944311e-62,9.7234777681926e-61
"AF52_01515",37654.4563131972,-1.18050072337206,0.071162037780263,-16.5889111694251,8.38262957524615e-62,1.77190161154981e-60
"AF52_04580",3014.59926224419,1.90828967241053,0.115136085378357,16.5742101282978,1.07060405223619e-61,2.25300569576783e-60
"AF52_01562",1750.38295014157,2.76502633617816,0.167388185787413,16.5186468995477,2.69373833604499e-61,5.64379714811893e-60
"AF52_00620",6134.85073104021,-1.81091212562202,0.10979951711995,-16.4928969919212,4.12679408536342e-61,8.60834766227563e-60
"AF52_00178",730.738221144189,-3.93054114143321,0.239020524926405,-16.4443666193246,9.20415664418943e-61,1.91157069867969e-59
"AF52_01213",4269.28351253782,-1.81862767572637,0.111039425783217,-16.3782157814549,2.73653408762518e-60,5.6586765742371e-59
"AF52_03756",1288.53194213163,2.77455329184252,0.16956309410358,16.3629550788195,3.51642270749323e-60,7.23987289906399e-59
"AF52_01822",1854.75659627657,2.30638775553397,0.141179058140946,16.3366138427655,5.417947210703e-60,1.11067917819412e-58
"AF52_03844",4354.31182570822,1.71959844703601,0.105815629906232,16.2508926947731,2.20135533071181e-59,4.49341028019972e-58
"AF52_02607",6286.23782811775,1.70192522662236,0.104806503884194,16.2387367534262,2.68394298184615e-59,5.45505676139329e-58
"AF52_02146",1012.00738474276,2.80658408901982,0.173285568340594,16.1962944513848,5.35587026276509e-59,1.0839369774345e-57
"AF52_01741",2087.99504135275,2.42215318324825,0.149615663573852,16.1891684693337,6.01357309555898e-59,1.21188786620672e-57
"AF52_02168",3041.53419061315,2.3487720302262,0.145665566201917,16.1244149284423,1.71879105461327e-58,3.44918576191592e-57
"AF52_04058",1195.13577330723,-2.83142226946942,0.175669553185921,-16.1178884907436,1.91025480808893e-58,3.81729910389535e-57
"AF52_01665",1965.78393237124,1.95616964113512,0.121721328204653,16.0708864254764,4.08207063279828e-58,8.12314976133415e-57
"AF52_04310",733.328205189296,-3.61135909047003,0.224803214825927,-16.0645349011865,4.52243748491218e-58,8.96196361593431e-57
"AF52_04597",8744.79788061523,1.7798781922691,0.111344006606493,15.9853973870319,1.61533549601198e-57,3.18777411578132e-56
"AF52_01823",1774.56012809079,2.56682570569374,0.160588350024505,15.9838849163221,1.65501962673405e-57,3.25259229121783e-56
"AF52_04091",21663.3041510419,-1.45105864618017,0.0908856971530098,-15.96575359638,2.21351930563717e-57,4.33230362864624e-56
"AF52_03394",2083.4669421766,2.36123680676094,0.148049839690505,15.9489318711661,2.89811282798506e-57,5.64894451225284e-56
"AF52_01821",2097.43495081526,2.04431872753457,0.128350245021356,15.9276573815221,4.07334021991751e-57,7.90726779017457e-56
"AF52_03291",4035.15830797027,2.59418252018099,0.163851489298653,15.8325232885284,1.85625394961784e-56,3.58875763592783e-55
"AF52_03755",1137.6949539974,2.64034211087696,0.166820639375278,15.8274307110002,2.01273606597974e-56,3.8755355181375e-55
"AF52_00804",3266.41551892274,1.91220693987325,0.120953559420342,15.8094309008955,2.67875666700022e-56,5.13716399526332e-55
"AF52_00617",914.97753033758,3.39959725406722,0.216122404169413,15.7299622273421,9.42672958218217e-56,1.80054320854853e-54
"AF52_03395",680.149193139472,3.43548524829696,0.218771405355033,15.7035387815957,1.43035508092521e-55,2.72110750595211e-54
"AF52_02102",2269.14515836265,2.14486494336506,0.136750737628174,15.6844853678008,1.9312194068529e-55,3.65931454143123e-54
"AF52_01643",1044.83777713718,2.77135026785881,0.176775206143551,15.6772566035552,2.16400843083014e-55,4.08413654643974e-54
"AF52_01936",1167.78543174223,-2.47118701514601,0.157650151382373,-15.6751325227228,2.2375783282096e-55,4.20629348970942e-54
"AF52_00566",5453.79781262073,1.53629152791599,0.0980990393841299,15.6606174490688,2.81154333234735e-55,5.26444885379684e-54
"AF52_03106",2704.38412042904,2.44439224696672,0.156377553879775,15.6313498089759,4.45269805219885e-55,8.30471840637559e-54
"AF52_00642",1721.37172819664,2.11749039774488,0.136709860227293,15.488936893245,4.12047685079267e-54,7.65507339936326e-53
"AF52_02175",4006.143310114,1.58769896171965,0.1027233056797,15.4560734899851,6.86581450279535e-54,1.27057641149007e-52
"AF52_04464",1247.00696309845,2.16684377252423,0.140689311422933,15.4016232690937,1.59611709198089e-53,2.94229956955857e-52
"AF52_03610",1461.17184545419,-2.93392018489371,0.19057430204363,-15.395151148039,1.76411813828643e-53,3.23943855818157e-52
"AF52_02865",3721.51453203961,-2.10590000489522,0.136862464463274,-15.3869800105808,2.00158616834456e-53,3.66136300640259e-52
"AF52_01071",974.826979137802,4.27581176570824,0.278185918282827,15.3703386285753,2.58812905083324e-53,4.71614627040723e-52
"AF52_02448",27534.7589208212,-1.27729639095618,0.0831376321723186,-15.3636368703494,2.87011923226836e-53,5.21003323231615e-52
"AF52_03292",1803.88797812674,2.40291792497549,0.156425122813322,15.361457812906,2.96824275066426e-53,5.36766635823544e-52
"AF52_02096",1403.01752064717,2.7378148201641,0.178479402337108,15.3396682435824,4.15312030641254e-53,7.48190915806744e-52
"AF52_04002",2956.05338339903,1.77051183019843,0.115525847440114,15.3256770621502,5.1514954055325e-53,9.24547628253305e-52
"AF52_04393",15329.1353138079,-1.40575547496905,0.0917479385851743,-15.3219298073277,5.45728676766339e-53,9.7574646116568e-52
"AF52_01032",540.83367383973,3.81946868853297,0.249436747235707,15.3123737013926,6.32141285579319e-53,1.1260164622529e-51
"AF52_01033",652.512540725007,3.76421435453836,0.246089570224631,15.2961149515698,8.11589188807636e-53,1.44026797834669e-51
"AF52_02725",1163.94263649411,-3.31155184652408,0.216544457999641,-15.292711146316,8.55147680143382e-53,1.51192653039477e-51
"AF52_03541",697.082233667597,3.32355865218789,0.217463838829019,15.2832704052513,9.88527531098365e-53,1.74127293996438e-51
"AF52_03017",1815.04141466282,1.97865939867614,0.129492154821808,15.280148835263,1.03703605380002e-52,1.81997914091251e-51
"AF52_03501",2203.85927347292,2.51971273346056,0.165504705909781,15.2244174545351,2.43518008081021e-52,4.25798399424021e-51
"AF52_03091",6215.28883776843,1.88653880589774,0.124231850785983,15.1856290795162,4.40318557316749e-52,7.6708976505438e-51
"AF52_03601",5305.12401749904,1.60583546410798,0.105973639247011,15.1531595547547,7.22100073204631e-52,1.25339706137271e-50
"AF52_04017",4285.90184947172,-1.77468851725022,0.117190193163446,-15.1436606540536,8.34371447921408e-52,1.44300749320517e-50
"AF52_03387",27511.3861236446,-1.91353811778912,0.126777828791226,-15.0936337688846,1.78343779883798e-51,3.07319933741791e-50
"AF52_03463",5401.74309149479,1.56412971460152,0.103653039398829,15.0900516152081,1.88294956726463e-51,3.23296322812656e-50
